"","X","MES","CONGLOME.x","VIVIENDA.x","HOGAR.x","CODPERSO.x","UBIGEO.x","DOMINIO","ESTRATO.x","CODINFOR.x","P300A","P301A","P207","P507","P513T","P524A1","CONGLOME.y","VIVIENDA.y","HOGAR.y","CODPERSO.y","UBIGEO.y","DOMINIO.y","ESTRATO.y","CODINFOR.y","P401H1","P401H2","P401H3","P401H4","P401H5","P401H6"
"4277",4296,16940102111110402048,16940,102,11,1,110401,"CC",5,1,"Castellano","Secundaria completa","Hombre",4,48,360,16940,102,11,1,110401,2,5,1,2,2,2,2,2,2
"4278",4297,16940121112110401536,16940,121,11,2,110401,"CC",5,2,"Castellano","Secundaria completa","Hombre",4,20,240,16940,121,11,2,110401,2,5,2,2,2,2,2,2,2
"4279",4298,1695718111110501120,16957,18,11,1,110501,"CC",2,1,"Castellano","Superior no universitaria Incompleta","Mujer",3,48,360,16957,18,11,1,110501,2,2,1,2,2,2,2,2,2
"4280",4299,16957102113110501376,16957,102,11,3,110501,"CC",2,3,"Castellano","Secundaria incompleta","Mujer",3,54,360,16957,102,11,3,110501,2,2,3,2,2,2,2,2,2
"4281",4300,16957123111110500352,16957,123,11,1,110501,"CC",2,1,"Castellano","Superior no universitaria completa","Hombre",4,60,750,16957,123,11,1,110501,2,2,1,2,2,2,2,2,2
"4282",4301,1695972111110210304,16959,72,11,1,110210,"CC",2,1,"Castellano","Secundaria completa","Hombre",3,48,2200,16959,72,11,1,110210,2,2,1,2,2,2,2,2,2
"4283",4302,16959113111110209536,16959,113,11,1,110210,"CC",2,1,"Castellano","Maestria/Doctorado","Mujer",3,42,3600,16959,113,11,1,110210,2,2,1,2,2,2,2,2,2
"4284",4303,16959134111110209536,16959,134,11,1,110210,"CC",2,1,"Castellano","Secundaria completa","Mujer",4,35,150,16959,134,11,1,110210,2,2,1,2,2,2,2,2,2
"4285",4304,16959134112110211072,16959,134,11,2,110210,"CC",2,2,"Castellano","Superior universitaria completa","Mujer",3,46,198,16959,134,11,2,110210,2,2,2,2,2,2,2,2,2
"4286",4305,16959134113110210560,16959,134,11,3,110210,"CC",2,3,"Castellano","Secundaria completa","Hombre",4,36,180,16959,134,11,3,110210,2,2,3,2,2,2,2,2,2
"4287",4306,1696263111110110208,16962,63,11,1,110110,"CC",5,1,"Castellano","Secundaria completa","Hombre",4,48,330,16962,63,11,1,110110,2,5,1,2,2,2,2,2,2
"4288",4307,1696279112110110208,16962,79,11,2,110110,"CC",5,2,"Castellano","Secundaria incompleta","Mujer",4,48,210,16962,79,11,2,110110,2,5,2,2,2,2,2,2,2
"4289",4308,1696279113110110208,16962,79,11,3,110110,"CC",5,3,"Castellano","Secundaria incompleta","Hombre",4,48,240,16962,79,11,3,110110,2,5,3,2,2,2,2,2,2
"4290",4309,1696279115110110208,16962,79,11,5,110110,"CC",5,5,"Castellano","Secundaria incompleta","Mujer",3,48,900,16962,79,11,5,110110,2,5,5,2,2,2,2,2,2
"4291",4310,16962110112110110720,16962,110,11,2,110110,"CC",5,2,"Castellano","Secundaria completa","Mujer",4,48,270,16962,110,11,2,110110,2,5,2,2,2,2,2,2,2
"4292",4311,1696513111110305280,16965,13,11,1,110305,"CC",4,1,"Castellano","Secundaria completa","Mujer",3,36,180,16965,13,11,1,110305,2,4,1,2,2,2,2,2,2
"4293",4312,1696524111110305280,16965,24,11,1,110305,"CC",4,1,"Quechua","Primaria incompleta","Mujer",4,0,1000,16965,24,11,1,110305,2,4,1,2,2,2,2,2,2
"4294",4313,1696524112110305280,16965,24,11,2,110305,"CC",4,2,"Castellano","Secundaria incompleta","Hombre",4,20,150,16965,24,11,2,110305,2,4,2,2,2,2,2,2,2
"4295",4314,1696536111110305280,16965,36,11,1,110305,"CC",4,1,"Quechua","Primaria completa","Hombre",4,48,200,16965,36,11,1,110305,2,4,1,2,2,2,2,2,2
"4296",4315,1696536113110305280,16965,36,11,3,110305,"CC",4,3,"Castellano","Superior no universitaria Incompleta","Mujer",4,48,300,16965,36,11,3,110305,2,4,3,2,2,2,2,2,2
"4297",4316,1696536114110305280,16965,36,11,4,110305,"CC",4,4,"Castellano","Secundaria completa","Hombre",4,16,220,16965,36,11,4,110305,2,4,4,2,2,2,2,2,2
"4298",4317,1696573111110305280,16965,73,11,1,110305,"CC",4,1,"Castellano","Superior no universitaria completa","Hombre",4,42,420,16965,73,11,1,110305,2,4,1,2,2,2,2,2,2
"4299",4318,1702741112110304256,17027,41,11,2,110304,"CC",5,2,"Castellano","Secundaria completa","Hombre",4,48,1200,17027,41,11,2,110304,2,5,2,2,2,2,2,2,2
"4300",4319,1702757113110304256,17027,57,11,3,110304,"CC",5,3,"Castellano","Superior no universitaria completa","Hombre",4,60,3896,17027,57,11,3,110304,2,5,3,2,2,2,2,2,2
"4301",4320,1702772112110304256,17027,72,11,2,110304,"CC",5,2,"Castellano","Secundaria completa","Hombre",4,24,90,17027,72,11,2,110304,2,5,2,2,2,2,2,2,2
"4302",4321,1702788111110304256,17027,88,11,1,110304,"CC",5,1,"Castellano","Secundaria completa","Hombre",4,24,135,17027,88,11,1,110304,2,5,1,2,2,2,2,2,2
"4303",4322,1705415111110111232,17054,15,11,1,110111,"CC",4,1,"Castellano","Superior universitaria completa","Mujer",4,54,240,17054,15,11,1,110111,2,4,1,2,2,2,2,2,2
"4304",4323,1705432113110111232,17054,32,11,3,110111,"CC",4,3,"Castellano","Secundaria completa","Hombre",4,24,120,17054,32,11,3,110111,2,4,3,2,2,2,2,2,2
"4305",4324,1705432115110111232,17054,32,11,5,110111,"CC",4,5,"Castellano","Secundaria completa","Mujer",3,24,236,17054,32,11,5,110111,2,4,5,2,2,2,2,2,2
"4306",4325,1705451111110111232,17054,51,11,1,110111,"CC",4,1,"Castellano","Secundaria completa","Hombre",4,48,368,17054,51,11,1,110111,2,4,1,2,2,2,2,2,2
"4307",4326,17054102112110110720,17054,102,11,2,110111,"CC",4,2,"Castellano","Primaria completa","Mujer",4,60,350,17054,102,11,2,110111,2,4,2,2,2,2,2,2,2
"4308",4327,17054102113110112256,17054,102,11,3,110111,"CC",4,3,"Castellano","Secundaria completa","Mujer",4,48,300,17054,102,11,3,110111,2,4,3,2,2,2,2,2,2
"4309",4328,17070232113110505472,17070,232,11,3,110506,"CC",7,2,"Castellano","Primaria incompleta","Hombre",4,48,240,17070,232,11,3,110506,2,7,2,2,2,2,2,2,2
"4310",4329,17070232114110507008,17070,232,11,4,110506,"CC",7,4,"Castellano","Maestria/Doctorado","Mujer",3,48,2000,17070,232,11,4,110506,2,7,4,2,2,2,2,2,2
"4311",4330,17070571111110506496,17070,571,11,1,110506,"CC",7,1,"Castellano","Secundaria incompleta","Hombre",4,47,360,17070,571,11,1,110506,2,7,1,2,2,2,2,2,2
"4312",4331,17070572112110505984,17070,572,11,2,110506,"CC",7,2,"Castellano","Primaria completa","Mujer",4,48,240,17070,572,11,2,110506,2,7,2,2,2,2,2,2,2
"4313",4332,17070573113110505472,17070,573,11,3,110506,"CC",7,3,"Castellano","Secundaria incompleta","Hombre",4,16,100,17070,573,11,3,110506,2,7,3,2,2,2,2,2,2
"4314",4333,17070573114110507008,17070,573,11,4,110506,"CC",7,4,"Castellano","Secundaria completa","Hombre",4,48,300,17070,573,11,4,110506,2,7,4,2,2,2,2,2,2
"4315",4334,17070574112110505984,17070,574,11,2,110506,"CC",7,2,"Castellano","Superior no universitaria Incompleta","Hombre",4,72,1600,17070,574,11,2,110506,2,7,2,2,2,2,2,2,2
"4316",4335,17070574113110505472,17070,574,11,3,110506,"CC",7,3,"Castellano","Secundaria incompleta","Hombre",4,48,470,17070,574,11,3,110506,2,7,3,2,2,2,2,2,2
"4317",4336,17070575112110505984,17070,575,11,2,110506,"CC",7,2,"Castellano","Superior no universitaria Incompleta","Mujer",3,30,510,17070,575,11,2,110506,2,7,2,2,2,2,2,2,2
"4318",4337,170725111110403264,17072,5,11,1,110403,"CC",6,1,"Castellano","Secundaria incompleta","Hombre",4,48,300,17072,5,11,1,110403,2,6,1,2,2,2,2,2,2
"4319",4338,170725112110403264,17072,5,11,2,110403,"CC",6,2,"Castellano","Secundaria incompleta","Mujer",4,48,246,17072,5,11,2,110403,2,6,2,2,2,2,2,2,2
"4320",4339,1707225112110403328,17072,25,11,2,110403,"CC",6,2,"Castellano","Maestria/Doctorado","Mujer",3,30,2400,17072,25,11,2,110403,2,6,2,2,2,2,2,2,2
"4321",4340,1707243111110403328,17072,43,11,1,110403,"CC",6,1,"Castellano","Maestria/Doctorado","Mujer",3,30,2640,17072,43,11,1,110403,2,6,1,2,2,2,2,2,2
"4322",4341,1707243113110403328,17072,43,11,3,110403,"CC",6,3,"Castellano","Secundaria completa","Mujer",6,56,1500,17072,43,11,3,110403,2,6,3,2,2,2,2,2,2
"4323",4342,170988111120101536,17098,8,11,1,120101,"SC",2,1,"Castellano","Maestria/Doctorado","Hombre",3,30,2000,17098,8,11,1,120101,5,2,1,2,2,2,2,2,2
"4324",4343,170988113120101536,17098,8,11,3,120101,"SC",2,3,"Castellano","Maestria/Doctorado","Mujer",3,0,2400,17098,8,11,3,120101,5,2,3,2,2,2,2,2,2
"4325",4344,1709824111120101632,17098,24,11,1,120101,"SC",2,1,"Castellano","Superior no universitaria Incompleta","Mujer",3,66,150,17098,24,11,1,120101,5,2,1,2,2,2,2,2,2
"4326",4345,1709856113120101632,17098,56,11,3,120101,"SC",2,3,"Castellano","Secundaria completa","Hombre",4,54,700,17098,56,11,3,120101,5,2,3,2,2,2,2,2,2
"4327",4346,17098104111120101376,17098,104,11,1,120101,"SC",2,1,"Castellano","Maestria/Doctorado","Hombre",4,24,240,17098,104,11,1,120101,5,2,1,2,2,2,2,2,2
"4328",4347,17098136112120100864,17098,136,11,2,120101,"SC",2,2,"Castellano","Superior no universitaria Incompleta","Hombre",3,27,400,17098,136,11,2,120101,5,2,2,2,2,2,2,2,2
"4329",4348,17098151111120101376,17098,151,11,1,120101,"SC",2,1,"Castellano","Maestria/Doctorado","Mujer",3,0,2300,17098,151,11,1,120101,5,2,1,2,2,2,2,2,2
"4330",4349,17098151114120101888,17098,151,11,4,120101,"SC",2,4,"Castellano","Maestria/Doctorado","Mujer",3,0,2600,17098,151,11,4,120101,5,2,4,2,2,2,2,2,2
"4331",4350,1710613111120114432,17106,13,11,1,120114,"SC",2,1,"Castellano","Secundaria completa","Hombre",4,32,800,17106,13,11,1,120114,5,2,1,2,2,2,2,2,2
"4332",4351,1710613113120114432,17106,13,11,3,120114,"SC",2,3,"Castellano","Superior universitaria completa","Mujer",3,25,250,17106,13,11,3,120114,5,2,3,2,2,2,2,2,2
"4333",4352,1710625112120114432,17106,25,11,2,120114,"SC",2,2,"Castellano","Maestria/Doctorado","Hombre",3,54,930,17106,25,11,2,120114,5,2,2,2,2,2,2,2,2
"4334",4353,1710635111120114432,17106,35,11,1,120114,"SC",2,1,"Castellano","Secundaria completa","Mujer",4,16,50,17106,35,11,1,120114,5,2,1,2,2,2,2,2,2
"4335",4354,1710681111120114432,17106,81,11,1,120114,"SC",2,1,"Castellano","Superior no universitaria Incompleta","Hombre",4,50,1400,17106,81,11,1,120114,5,2,1,2,2,2,2,2,2
"4336",4355,17106119111120113664,17106,119,11,1,120114,"SC",2,1,"Castellano","Maestria/Doctorado","Hombre",3,72,1500,17106,119,11,1,120114,5,2,1,2,2,2,2,2,2
"4337",4356,17106140111120113664,17106,140,11,1,120114,"SC",2,1,"Castellano","Secundaria completa","Hombre",4,40,300,17106,140,11,1,120114,5,2,1,2,2,2,2,2,2
"4338",4357,172093111120701536,17209,3,11,1,120701,"SC",4,1,"Castellano","Secundaria completa","Hombre",4,24,120,17209,3,11,1,120701,5,4,1,2,2,2,2,2,2
"4339",4358,1720963113120701440,17209,63,11,3,120701,"SC",4,3,"Castellano","Superior universitaria completa","Mujer",3,60,500,17209,63,11,3,120701,5,4,3,2,2,2,2,2,2
"4340",4359,17209102112120700928,17209,102,11,2,120701,"SC",4,2,"Castellano","Secundaria completa","Hombre",4,48,300,17209,102,11,2,120701,5,4,2,2,2,2,2,2,2
"4341",4360,1721931111120301824,17219,31,11,1,120301,"SE",4,1,"Castellano","Maestria/Doctorado","Hombre",3,45,5000,17219,31,11,1,120301,7,4,2,2,2,2,2,2,2
"4342",4361,1721979111120301824,17219,79,11,1,120301,"SE",4,1,"Castellano","Maestria/Doctorado","Hombre",3,40,1500,17219,79,11,1,120301,7,4,1,2,2,2,2,2,2
"4343",4362,1721979112120301824,17219,79,11,2,120301,"SE",4,2,"Castellano","Maestria/Doctorado","Mujer",3,50,3600,17219,79,11,2,120301,7,4,2,2,2,2,2,2,2
"4344",4363,1722335111120604672,17223,35,11,1,120604,"SE",5,1,"Castellano","Maestria/Doctorado","Hombre",3,70,3200,17223,35,11,1,120604,7,5,1,2,2,2,2,2,2
"4345",4364,1722350111120604672,17223,50,11,1,120604,"SE",5,1,"Castellano","Superior no universitaria Incompleta","Hombre",4,70,700,17223,50,11,1,120604,7,5,1,2,2,2,2,2,2
"4346",4365,17223121111120605184,17223,121,11,1,120604,"SE",5,1,"Castellano","Secundaria completa","Mujer",4,8,20,17223,121,11,1,120604,7,5,1,2,2,2,2,2,2
"4347",4366,1723726111120302848,17237,26,11,1,120302,"SE",4,1,"Castellano","Secundaria completa","Mujer",3,84,1000,17237,26,11,1,120302,7,4,1,2,2,2,2,2,2
"4348",4367,1723759113120302848,17237,59,11,3,120302,"SE",4,3,"Castellano","Maestria/Doctorado","Mujer",3,40,2000,17237,59,11,3,120302,7,4,3,2,2,2,2,2,2
"4349",4368,1723759114120302848,17237,59,11,4,120302,"SE",4,4,"Castellano","Superior no universitaria completa","Mujer",3,40,1400,17237,59,11,4,120302,7,4,4,2,2,2,2,2,2
"4350",4369,17237112113120303104,17237,112,11,3,120302,"SE",4,3,"Castellano","Superior universitaria completa","Hombre",3,36,730,17237,112,11,3,120302,7,4,3,2,2,2,2,2,2
"4351",4370,17237129114120302592,17237,129,11,4,120302,"SE",4,4,"Castellano","Superior universitaria completa","Hombre",4,56,250,17237,129,11,4,120302,7,4,4,2,2,2,2,2,2
"4352",4371,17237146111120302080,17237,146,11,1,120302,"SE",4,1,"Aimara","Secundaria completa","Hombre",3,48,1500,17237,146,11,1,120302,7,4,1,2,2,2,2,2,2
"4353",4372,172434111120606752,17243,4,11,1,120606,"SE",5,1,"Castellano","Primaria completa","Hombre",4,20,150,17243,4,11,1,120606,7,5,1,2,2,2,2,2,2
"4354",4373,1724360111120606720,17243,60,11,1,120606,"SE",5,1,"Castellano","Primaria incompleta","Hombre",4,48,120,17243,60,11,1,120606,7,5,1,2,2,2,2,2,2
"4355",4374,1724378112120606720,17243,78,11,2,120606,"SE",5,2,"Castellano","Secundaria completa","Hombre",3,56,1200,17243,78,11,2,120606,7,5,2,2,2,2,2,2,2
"4356",4375,1724378113120606720,17243,78,11,3,120606,"SE",5,3,"Castellano","Secundaria completa","Mujer",6,54,700,17243,78,11,3,120606,7,5,3,2,2,2,2,2,2
"4357",4376,1724395111120606720,17243,95,11,1,120606,"SE",5,1,"Castellano","Secundaria incompleta","Hombre",4,63,900,17243,95,11,1,120606,7,5,1,2,2,2,2,2,2
"4358",4377,1724395112120606720,17243,95,11,2,120606,"SE",5,1,"Castellano","Secundaria completa","Mujer",3,48,600,17243,95,11,2,120606,7,5,1,2,2,2,2,2,2
"4359",4378,1725226114120210688,17252,26,11,4,120210,"SC",7,4,"Castellano","Maestria/Doctorado","Mujer",3,40,2000,17252,26,11,4,120210,5,7,4,2,2,2,2,2,2
"4360",4379,1725227114120210688,17252,27,11,4,120210,"SC",7,4,"Castellano","Maestria/Doctorado","Hombre",3,0,2400,17252,27,11,4,120210,5,7,4,2,2,2,2,2,2
"4361",4380,17252101112120211456,17252,101,11,2,120210,"SC",7,2,"Castellano","Secundaria completa","Hombre",4,84,380,17252,101,11,2,120210,5,7,2,2,2,2,2,2,2
"4362",4382,1725416113120208640,17254,16,11,3,120208,"SC",6,2,"Castellano","Superior no universitaria completa","Hombre",4,84,2800,17254,16,11,3,120208,5,6,2,2,2,2,2,2,2
"4363",4383,1725450111120208640,17254,50,11,1,120208,"SC",6,1,"Castellano","Superior no universitaria completa","Hombre",4,72,1200,17254,50,11,1,120208,5,6,1,2,2,2,2,2,2
"4364",4384,1725450112120208640,17254,50,11,2,120208,"SC",6,2,"Castellano","Superior no universitaria completa","Mujer",3,5,460,17254,50,11,2,120208,5,6,2,2,2,2,2,2,2
"4365",4385,1725638112120406528,17256,38,11,2,120406,"SC",7,2,"Castellano","Superior no universitaria Incompleta","Mujer",4,48,375,17256,38,11,2,120406,5,7,2,2,2,2,2,2,2
"4366",4386,1725639111120406528,17256,39,11,1,120406,"SC",7,1,"Castellano","Secundaria completa","Hombre",4,30,1500,17256,39,11,1,120406,5,7,1,2,2,2,2,2,2
"4367",4387,17256124111120406528,17256,124,11,1,120406,"SC",7,1,"Castellano","Superior universitaria completa","Hombre",3,56,830,17256,124,11,1,120406,5,7,1,2,2,2,2,2,2
"4368",4388,1728450112120411648,17284,50,11,2,120411,"SC",6,1,"Castellano","Primaria completa","Mujer",4,48,930,17284,50,11,2,120411,5,6,1,2,2,2,2,2,2
"4369",4389,172931111120303776,17293,1,11,1,120303,"SE",8,1,"Castellano","Primaria completa","Hombre",4,24,90,17293,1,11,1,120303,7,8,1,2,2,2,2,2,2
"4370",4390,172932112120303776,17293,2,11,2,120303,"SE",8,2,"Castellano","Secundaria completa","Hombre",4,45,240,17293,2,11,2,120303,7,8,2,2,2,2,2,2,2
"4371",4391,1733110112130105088,17331,10,11,2,130105,"CN",1,2,"Castellano","Superior no universitaria Incompleta","Mujer",4,30,930,17331,10,11,2,130105,1,1,2,2,2,2,2,2,2
"4372",4392,1733129113130105088,17331,29,11,3,130105,"CN",1,2,"Castellano","Secundaria completa","Hombre",4,44,200,17331,29,11,3,130105,1,1,2,2,2,2,2,2,2
"4373",4393,1735426113130100992,17354,26,11,3,130101,"CN",1,3,"Castellano","Secundaria completa","Mujer",6,84,1800,17354,26,11,3,130101,1,1,3,2,2,2,2,2,2
"4374",4394,17354150111130101760,17354,150,11,1,130101,"CN",1,1,"Castellano","Superior no universitaria completa","Mujer",3,40,1200,17354,150,11,1,130101,1,1,1,2,2,2,2,2,2
"4375",4395,17354150112130101248,17354,150,11,2,130101,"CN",1,2,"Castellano","Superior universitaria completa","Hombre",4,72,1500,17354,150,11,2,130101,1,1,2,2,2,2,2,2,2
"4376",4396,173613111130102112,17361,3,11,1,130102,"CN",1,1,"Castellano","Superior no universitaria Incompleta","Hombre",4,8,100,17361,3,11,1,130102,1,1,1,2,2,2,2,2,2
"4377",4397,1736117111130102016,17361,17,11,1,130102,"CN",1,1,"Castellano","Superior no universitaria completa","Mujer",3,60,1000,17361,17,11,1,130102,1,1,1,2,2,2,2,2,2
"4378",4398,1736161111130102016,17361,61,11,1,130102,"CN",1,1,"Castellano","Secundaria incompleta","Hombre",4,48,1070,17361,61,11,1,130102,1,1,1,2,2,2,2,2,2
"4379",4399,1736161112130102016,17361,61,11,2,130102,"CN",1,2,"Castellano","Maestria/Doctorado","Mujer",3,61,1100,17361,61,11,2,130102,1,1,2,2,2,2,2,2,2
"4380",4400,1736161116130102016,17361,61,11,6,130102,"CN",1,6,"Castellano","Secundaria incompleta","Hombre",3,8,50,17361,61,11,6,130102,1,1,6,2,2,2,2,2,2
"4381",4401,1740612111130102016,17406,12,11,1,130102,"CN",1,1,"Castellano","Primaria completa","Hombre",4,72,300,17406,12,11,1,130102,1,1,2,2,2,2,2,2,2
"4382",4402,1740612113130102016,17406,12,11,3,130102,"CN",1,3,"Castellano","Superior universitaria completa","Mujer",3,45,100,17406,12,11,3,130102,1,1,3,2,2,2,2,2,2
"4383",4403,1740624111130102016,17406,24,11,1,130102,"CN",1,1,"Castellano","Superior universitaria completa","Mujer",3,0,900,17406,24,11,1,130102,1,1,1,2,2,2,2,2,2
"4384",4404,1740636111130102016,17406,36,11,1,130102,"CN",1,1,"Castellano","Primaria incompleta","Mujer",4,48,182,17406,36,11,1,130102,1,1,1,2,2,2,2,2,2
"4385",4405,1740636113130102016,17406,36,11,3,130102,"CN",1,3,"Castellano","Secundaria completa","Mujer",3,54,930,17406,36,11,3,130102,1,1,3,2,2,2,2,2,2
"4386",4406,1740660115130102016,17406,60,11,5,130102,"CN",1,5,"Castellano","Secundaria completa","Mujer",3,46,1600,17406,60,11,5,130102,1,1,5,2,2,2,2,2,2
"4387",4407,1740684111130102016,17406,84,11,1,130102,"CN",1,1,"Castellano","Secundaria completa","Hombre",4,84,330,17406,84,11,1,130102,1,1,1,2,2,2,2,2,2
"4388",4408,1740684114130102016,17406,84,11,4,130102,"CN",1,4,"Castellano","Secundaria incompleta","Mujer",3,42,700,17406,84,11,4,130102,1,1,4,2,2,2,2,2,2
"4389",4409,1740817111130100992,17408,17,11,1,130101,"CN",1,2,"Castellano","Básica especial","Hombre",3,48,4484,17408,17,11,1,130101,1,1,2,2,2,2,2,2,2
"4390",4410,1740877113130100992,17408,77,11,3,130101,"CN",1,2,"Castellano","Secundaria completa","Hombre",4,72,960,17408,77,11,3,130101,1,1,2,2,2,2,2,2,2
"4391",4411,1740891111130100992,17408,91,11,1,130101,"CN",1,1,"Castellano","Básica especial","Mujer",3,35,2360,17408,91,11,1,130101,1,1,1,2,2,2,2,2,2
"4392",4412,174371112130702144,17437,1,11,2,130702,"CN",4,2,"Castellano","Primaria incompleta","Mujer",4,5,30,17437,1,11,2,130702,1,4,2,2,2,2,2,2,2
"4393",4413,1743752111130702080,17437,52,11,1,130702,"CN",4,2,"Castellano","Secundaria incompleta","Hombre",4,48,960,17437,52,11,1,130702,1,4,2,2,2,2,2,2,2
"4394",4414,174392112130104128,17439,2,11,2,130104,"CN",3,2,"Castellano","Secundaria incompleta","Hombre",4,36,300,17439,2,11,2,130104,1,3,2,2,2,2,2,2,2
"4395",4415,174392113130104128,17439,2,11,3,130104,"CN",3,3,"Castellano","Secundaria completa","Mujer",6,48,1000,17439,2,11,3,130104,1,3,3,2,2,2,2,2,2
"4396",4416,1743942112130104064,17439,42,11,2,130104,"CN",3,3,"Castellano","Maestria/Doctorado","Hombre",3,84,5000,17439,42,11,2,130104,1,3,3,2,2,2,2,2,2
"4397",4417,1743942116130104064,17439,42,11,6,130104,"CN",3,6,"Castellano","Secundaria completa","Hombre",3,48,1050,17439,42,11,6,130104,1,3,6,2,2,2,2,2,2
"4398",4418,1743982111130104064,17439,82,11,1,130104,"CN",3,1,"Castellano","Secundaria completa","Mujer",4,24,500,17439,82,11,1,130104,1,3,1,2,2,2,2,2,2
"4399",4419,1743982112130104064,17439,82,11,2,130104,"CN",3,1,"Castellano","Secundaria completa","Hombre",4,48,930,17439,82,11,2,130104,1,3,1,2,2,2,2,2,2
"4400",4420,174572112131202144,17457,2,11,2,131202,"CN",4,2,"Castellano","Primaria incompleta","Hombre",4,58,680,17457,2,11,2,131202,1,4,2,2,2,2,2,2,2
"4401",4421,1745774111131202048,17457,74,11,1,131202,"CN",4,1,"Castellano","Secundaria completa","Hombre",4,48,1200,17457,74,11,1,131202,1,4,1,2,2,2,2,2,2
"4402",4422,1747810111130106112,17478,10,11,1,130106,"CN",4,1,"Castellano","Superior no universitaria completa","Hombre",3,0,1450,17478,10,11,1,130106,1,4,1,2,2,2,2,2,2
"4403",4423,1747830111130106112,17478,30,11,1,130106,"CN",4,2,"Castellano","Maestria/Doctorado","Hombre",3,54,10000,17478,30,11,1,130106,1,4,2,2,2,2,2,2,2
"4404",4424,1747891111130106112,17478,91,11,1,130106,"CN",4,1,"Castellano","Secundaria completa","Hombre",4,0,1000,17478,91,11,1,130106,1,4,1,2,2,2,2,2,2
"4405",4425,1748356112131101184,17483,56,11,2,131101,"CN",5,2,"Castellano","Superior no universitaria completa","Hombre",3,40,2000,17483,56,11,2,131101,1,5,2,2,2,2,2,2,2
"4406",4426,1748356113131101184,17483,56,11,3,131101,"CN",5,3,"Castellano","Superior universitaria completa","Mujer",3,38,930,17483,56,11,3,131101,1,5,3,2,2,2,2,2,2
"4407",4427,1748373111131101184,17483,73,11,1,131101,"CN",5,1,"Castellano","Maestria/Doctorado","Hombre",3,66,2800,17483,73,11,1,131101,1,5,1,2,2,2,2,2,2
"4408",4428,1748373112131101184,17483,73,11,2,131101,"CN",5,2,"Castellano","Secundaria completa","Mujer",3,48,150,17483,73,11,2,131101,1,5,2,2,2,2,2,2,2
"4409",4429,17483108111131101184,17483,108,11,1,131101,"CN",5,1,"Castellano","Maestria/Doctorado","Hombre",3,40,3500,17483,108,11,1,131101,1,5,1,2,2,2,2,2,2
"4410",4430,17483125113131100160,17483,125,11,3,131101,"CN",5,3,"Castellano","Secundaria completa","Mujer",4,14,120,17483,125,11,3,131101,1,5,3,2,2,2,2,2,2
"4411",4431,17483125114131101696,17483,125,11,4,131101,"CN",5,4,"Castellano","Superior no universitaria Incompleta","Hombre",4,40,150,17483,125,11,4,131101,1,5,4,2,2,2,2,2,2
"4412",4432,17528105111131103232,17528,105,11,1,131103,"CN",7,1,"Castellano","Primaria incompleta","Hombre",4,15,375,17528,105,11,1,131103,1,7,1,2,2,2,2,2,2
"4413",4433,17528107111131103232,17528,107,11,1,131103,"CN",7,1,"Castellano","Primaria incompleta","Hombre",4,14,60,17528,107,11,1,131103,1,7,1,2,2,2,2,2,2
"4414",4434,17528107113131102208,17528,107,11,3,131103,"CN",7,2,"Castellano","Primaria completa","Hombre",4,32,150,17528,107,11,3,131103,1,7,2,2,2,2,2,2,2
